"Name","<-0.1","-0.1-0","0-0.05","0.05-0.1","0.1-0.15","0.15-0.2","0.2-0.25","0.25-0.3","0.3-0.35","0.35-0.4","0.4-0.45","0.45-0.5","0.5-0.55","0.55-0.6",">=0.6"
"154","Dan Straily","0.0702400044419055","0.0731539505009331","0.101902988719059","0.0987695533453716","0.125550464005606","0.0990409086473422","0.103377103558119","0.10967105603537","0.0709272679266889","0.0677061718076774","0.0411800142224831","0.0116288645417498","0.01001944663735","0.00958997596487876","0.00724222964546523"
"155","Dan Winkler","0.0709665342098627","0.0773227476752977","0.107196866652355","0.116345911795092","0.128857058643616","0.103544538675661","0.102405427665578","0.104085486643243","0.0660216316134057","0.0558100315566172","0.0376333010393246","0.00849670070237119","0.00836565277320368","0.00774934794968337","0.00519876240468918"
"156","Daniel Descalso","0.0625804758959906","0.06828381450655","0.0957444034595443","0.0942569543777432","0.122794435376304","0.099373101889715","0.104932566420976","0.113875492843859","0.0748268167650767","0.0740844626427025","0.0446473185082588","0.013440863370359","0.0113920344123926","0.0110495262231198","0.00871773330740904"
"157","Daniel Hudson","0.0387994627138821","0.0579694541380932","0.0755561733089295","0.145470028455779","0.124066603808247","0.102622225316784","0.127457235901856","0.131246275341777","0.0634010657896655","0.0778838351049239","0.0278522313232417","0.00663808772440286","0.00974619173116548","0.00833814155644793","0.00295298778480406"
"158","Daniel Mengden","0.0952734278779288","0.0780318758999978","0.121966234257188","0.118254227932417","0.12846203347195","0.0920845876139714","0.0972695706226801","0.102470604909818","0.0548927361147417","0.0613771553770298","0.0264356510427505","0.00623767107493542","0.00740544724058324","0.00671758216293203","0.00312119440107675"
"159","Daniel Norris","0.0887555190672889","0.0851370938178287","0.118606779383674","0.101939457359467","0.125488520457147","0.0987034424153939","0.0979420183799923","0.101145415283641","0.0618146889231817","0.0586295444851033","0.0331221213414977","0.00885849666761654","0.00774793023722755","0.0072293685323344","0.00487960364860581"
"160","Daniel Ponce de Leon","0.0414289390326411","0.0605522853276829","0.0729950593020999","0.0974371094348288","0.125724569827213","0.0926262454715334","0.113675115852112","0.114960466565277","0.100552467141515","0.0566768034044807","0.0892842227623444","0.00817215571507782","0.0105948346056316","0.00976953899583139","0.00555018656173045"
"161","Daniel Stumpf","0.100407719099623","0.0875435682813792","0.123067235615611","0.126112677461427","0.133804881714154","0.0938385687713002","0.0950290611003402","0.0954534997570938","0.0506725884671976","0.0491114918178224","0.025062776629521","0.00518251726226922","0.00610078639270441","0.00570378793728754","0.00290883969226888"
"162","Daniel Zamora","0.0917393090494886","0.0921315931506055","0.115971297562203","0.115525297250229","0.152886884896792","0.094088475337269","0.0905920526205579","0.0954616611500461","0.0528366447720817","0.0534707635464192","0.0241543971984768","0.00571725991932711","0.00618471697400606","0.00620739915581719","0.00303224741668117"
"163","Danny Hultzen","0.0649326436945422","0.0723698150583273","0.0996324082264004","0.0973372044044101","0.129196783568566","0.10350894874861","0.101517941926758","0.1012045099987","0.072003471262138","0.0787945188851471","0.0411786496667704","0.0114625062951224","0.00963623082729304","0.0098212751311137","0.00740309230610096"
"164","Dario Agrazal","0.0463540252778599","0.0574159329801183","0.0823720910108987","0.0850447634998377","0.11522226391487","0.097886363556468","0.10961180591617","0.123578223204807","0.0832037366764906","0.0885718578290575","0.0507760128776171","0.017393375899089","0.0167107018776565","0.0163727187948079","0.00948612668425224"
"165","Darren O'Day","0.0388467644232206","0.0489236644829038","0.0787571109430946","0.0749101184771255","0.105228726847639","0.0990654600538402","0.126436144703019","0.148532884871137","0.0939233143624709","0.0720436631795905","0.0620546445144518","0.0162274207578276","0.0129249107828354","0.011344505376538","0.0107806662243065"
"166","Darwinzon Hernandez","0.0568741028069559","0.0744312317682054","0.0921056433365013","0.113178238454495","0.147211724306591","0.0923594241133676","0.107615131095936","0.104082646987376","0.0759243836938663","0.0628521442561099","0.0381833510904831","0.00866541258837211","0.0100401404437678","0.0108336109305625","0.00564281412741"
"167","David Bednar","0.071468445750233","0.0763240070509506","0.106512482908853","0.105353428886824","0.128921995539477","0.102033250575047","0.104042716866224","0.106968516727448","0.0676196994171802","0.0596278194143862","0.0383295627354113","0.00976665793773623","0.00897619661494875","0.00830912126656507","0.00574609830871623"
"168","David Carpenter","0.0719782980015381","0.0742532914732014","0.0993586316481122","0.104348916197047","0.131159350841794","0.0965225049543569","0.102662499166873","0.104163653593212","0.0703388777887847","0.0695080161279099","0.0389658900537947","0.0106003135630207","0.00979340356811794","0.00981056288336455","0.00653579013887297"
"169","David Hale","0.0480295182454038","0.0811097992537628","0.0948140137957547","0.103338376910143","0.145696235617228","0.114887736024172","0.101179441644701","0.127082806369461","0.0712199608125221","0.0611470538064262","0.027544974906118","0.00701054731947625","0.00853890159909797","0.00565613814254321","0.00274449555318911"
"170","David Hernandez","0.0948285877929171","0.0835314287616371","0.119940784989818","0.113696974316924","0.124155201555508","0.0960562342874808","0.097903773296692","0.0976216078636087","0.0614897102020424","0.0525353760178569","0.0322292576432089","0.00754831480748376","0.00694978294805413","0.00663666214556484","0.00487630337120307"
"171","David Hess","0.083710725884461","0.0834883036690772","0.124319281194862","0.103175391908089","0.126766368526483","0.0980829732022196","0.0987929302867007","0.102086297145631","0.0604026428693083","0.0583809459253364","0.0324800292170196","0.00852070657657253","0.00794846764444121","0.00733772375456688","0.00450721219523114"
"172","David McKay","0.0551816121455473","0.064145398191357","0.104308734202778","0.115245462195885","0.140054074081011","0.0949156098045427","0.106034011191678","0.121210093939143","0.0651899189398891","0.0722027127910857","0.0297433694420555","0.00791386986333711","0.00909946561279576","0.0108627446777723","0.0038929229211224"
"173","David Phelps","0.0727281627393795","0.0771826480278516","0.116157233351111","0.114759577944155","0.129284362131744","0.0948318117441014","0.113573990231033","0.110673483893699","0.0564512259470618","0.0632353522308173","0.0265220561692813","0.00642140719699146","0.00790865166080279","0.00721225044806022","0.00305778628391128"
"174","David Robertson","0.0606418082625005","0.0694802099157679","0.0960580217964466","0.110971934841472","0.139567081312713","0.093262699849679","0.108392729469296","0.110646302794894","0.0724827438385647","0.0661520787215833","0.0363232760220057","0.00944660650448424","0.0100608598334682","0.0111291049715528","0.00538454186557215"
"175","Dellin Betances","0.0504648943037507","0.0605333641994511","0.0868375994778466","0.0880351040534093","0.117791190462426","0.0990065842210276","0.1087346474355","0.121121592910647","0.0809248285265187","0.0842569404054906","0.0481369272774439","0.016098746360145","0.0145593579078188","0.0145435837970761","0.00895463866144828"
"176","Dennis Santana","0.0773334450574078","0.0793551209389597","0.107285050263369","0.11381653558792","0.130365392825497","0.0948666653844067","0.0993432631135467","0.101433946958249","0.0667632650992665","0.0604076227189767","0.0373867748791466","0.00884455357462401","0.00867811853880802","0.00841008027895101","0.00571016478086962"
"177","Deolis Guerra","0.0651995041289432","0.0697822416164843","0.0972791630704546","0.0951213671131114","0.122888847249138","0.100800800510602","0.103007052480123","0.111329234079504","0.0751668672094568","0.0728049041994832","0.0433488167965414","0.0133116095002683","0.0106775298135012","0.0106486898456984","0.00863337238668988"
"178","Dereck Rodriguez","0.141167828208242","0.0870257635728992","0.107710686740909","0.150262242173796","0.108695928331822","0.0903163598545565","0.10455254829113","0.0854123578061741","0.0437396415997153","0.0467258465959553","0.0194058090623471","0.00427592246630957","0.00481399210537034","0.00378007745976199","0.00211499573101184"
"179","Derek Holland","0.0708717339286772","0.0835017717170846","0.102399735118596","0.10994937330128","0.147430165045749","0.107951710994434","0.112229981777126","0.105232431052101","0.0555577573876915","0.0532676820847002","0.0285114649078217","0.00614446004763516","0.00726160646556459","0.00642698636150111","0.00326313981003794"
"180","Derek Law","0.0753745281196318","0.0782850607754122","0.115606718890458","0.130849185148665","0.135889752135809","0.0902185698366312","0.0942883594512734","0.107135939762886","0.0613973351424185","0.0536466985587298","0.0316590203330366","0.00618059971082565","0.0077202684598115","0.00792660510200792","0.00382135857240379"
"181","Devin Smeltzer","0.0984952108598147","0.0947261796476973","0.127648699106177","0.101098787196852","0.125734654634321","0.0998559935708487","0.0960878496482775","0.096740204332919","0.0559163496785862","0.051664976150866","0.0283121980202527","0.00759783237428206","0.00652502665197972","0.00580341200380318","0.00379262612332188"
"182","Devin Williams","0.131651570078372","0.100044106761361","0.136852368422885","0.105332287931465","0.121642943063721","0.0930421987737787","0.0883499989549522","0.0861587804699297","0.0487089495028576","0.0474347855539759","0.0227740990742398","0.00519403451164672","0.00517107853029678","0.00472232144372857","0.00292047692678919"
"183","Diego Castillo","0.044043069832136","0.0851094950140025","0.0752679800448571","0.0957137208947963","0.140594567234618","0.103179707961096","0.143101866266929","0.119857142606209","0.0721318710141214","0.0601357933673874","0.0358717964712397","0.00511222109478376","0.00888730712191426","0.00694573425459138","0.00404772682131895"
"184","Dillon Maples","0.063291509137361","0.0722139316109777","0.0951387550231956","0.109952401082497","0.13426192348582","0.09352784527746","0.104196707373417","0.104766965687616","0.0750017988192271","0.0671156721697937","0.042958103967147","0.00997225637633241","0.0105208719302954","0.0102434110979199","0.00683784696094015"
"185","Dillon Peters","0.0842518576612012","0.0848871381185029","0.118947554397236","0.0996732776318503","0.129437422435224","0.10259239705993","0.0999470289970057","0.10394452869384","0.0602590950178605","0.0570510536129392","0.0315565594311384","0.00879309847990732","0.00761694909330407","0.00680302378777662","0.00423901558228352"
"186","Dillon Tate","0.0814207672590873","0.0808707547608349","0.107697828027502","0.122857605598554","0.123403965434883","0.0976046365695206","0.104409841037074","0.111625279253241","0.0562073455157284","0.0637073860013958","0.0273667494176156","0.00566533936275623","0.00833367212850496","0.00602576974520725","0.00280305988809522"
"187","Domingo German","0.0313578245752931","0.0480125196518426","0.0665214275389091","0.0713759734803182","0.105271395022105","0.102143744001341","0.100933762817569","0.122549405404588","0.102424328252886","0.102458525077014","0.0681565545610448","0.025742665688254","0.0177836619947364","0.0221790130338857","0.0130891989002124"
"188","Dominic Leone","0.0714614314248443","0.0782226953100288","0.108899960546649","0.142902831555608","0.126030906385889","0.100186548348014","0.0976096896701545","0.09922327344075","0.0620243597793005","0.0515628951480326","0.0356082861851847","0.00716004806423521","0.00753874596076211","0.00704858380511988","0.00451974437542643"
"189","Donnie Hart","0.0408139451636075","0.0559458777082421","0.0754039050106827","0.0883377662310574","0.125335035274535","0.0994084627882876","0.109617565905356","0.11386474793041","0.0870338584589507","0.0958826408806408","0.0515171780856637","0.0146864144771785","0.0160253522111008","0.0158101210417958","0.010317128832492"
"190","Dovydas Neverauskas","0.0742850710893233","0.0767818587323964","0.107236864331788","0.114905721704869","0.129900708311141","0.0957004787322039","0.100679399585463","0.104108508178039","0.0667554203743421","0.0602538142878167","0.037505150195929","0.00892813127577945","0.00889861095303507","0.00856977345244342","0.00549048879543068"
"191","Drew Anderson","0.0607345222576227","0.0700673826679259","0.0922996208703415","0.106147333340012","0.13630029379247","0.0937853492410843","0.107154887322471","0.106363727047916","0.0770757998130075","0.0686104848901564","0.0415312395286145","0.0108017025948319","0.0110107389070282","0.0111873161288232","0.00692960159769486"
"192","Drew Gagnon","0.0792329539048673","0.07829726809555","0.109395032208776","0.100244631614157","0.125531342243791","0.0999995597671046","0.101816582846988","0.106233632438476","0.06691861317533","0.0615984099278178","0.0374566394062426","0.010334915849422","0.00868705416428417","0.00817326809214896","0.00608009626504489"
"193","Drew Pomeranz","0.0282116706092657","0.046400793973284","0.0576932041233518","0.0676702260648729","0.100639802737526","0.0935395322073495","0.11676413683269","0.149549697068574","0.0983122873890517","0.0906987534958788","0.0877817231452035","0.0123231734776375","0.0207762782630128","0.016310715047015","0.0133280055652872"
"194","Drew Smyly","0.073219092130565","0.0756677725318233","0.106010677121657","0.103400053482744","0.127618076468552","0.0982904257966396","0.102787890513438","0.107507444377161","0.0679424782346177","0.0642114297189702","0.0385165141433959","0.0103054018933826","0.00944613830226026","0.00898926113579325","0.0060873441490006"
"195","Drew Steckenrider","0.0617733752095929","0.0690575087732886","0.0968458039222406","0.0967178233733446","0.126462586677963","0.0997029038658246","0.107870147766736","0.115127834458446","0.0724350168619019","0.0706413547003449","0.0422883256547308","0.012442703186734","0.0112458088487302","0.0105726694079769","0.00681613729214473"
"196","Drew VerHagen","0.153535617469387","0.0937843182303901","0.113851001901956","0.107802348474496","0.119627244805599","0.091727595374704","0.0915616691793027","0.0889319002225358","0.0476308189003136","0.0514673065355468","0.0224286270055268","0.00473827652887019","0.0057788415264674","0.00465527413380178","0.00247915971110294"
"197","Duane Underwood Jr.","0.0823968998192174","0.0908989710562852","0.116418747278739","0.0998760642004023","0.126961993475486","0.10387098369099","0.100185388929523","0.101786337118891","0.0604616172233948","0.0560253965730064","0.033486007657305","0.00868757214154208","0.00753682343183665","0.00670061069676333","0.00470658670661767"
"198","Dustin May","0.054289221919784","0.0743349626262112","0.0950235626687335","0.0842860090772142","0.107628944836367","0.143390819442896","0.103490149517353","0.11665494287516","0.0867059275505388","0.0764550951518003","0.0302222358785854","0.00934045756988763","0.00798975132842039","0.00662697170994668","0.00356094784710181"
"199","Dylan Covey","0.081746444306192","0.111999955111248","0.108772583313416","0.0913050241669083","0.125108053401425","0.132458326169987","0.0866244150203862","0.0925298554856481","0.0616786056572469","0.0597329099602387","0.0253982282003851","0.00774755685054989","0.00592666745762637","0.00549157274232213","0.00347980215641954"
"200","Dylan Floro","0.0415784564895758","0.0795072289275751","0.0726102808856278","0.0852030568764039","0.14835688456626","0.126352478964082","0.105748147386944","0.137274960267279","0.0680367426576875","0.0807917893696976","0.0338321308415648","0.00517140207484423","0.00727138820572919","0.0052027376099349","0.00306231487679425"
"201","Dylan Moore","0.0626693795518432","0.0692478531216507","0.0959610267638566","0.0965011648975885","0.126155749941041","0.0997182165149428","0.103637903237208","0.109850455502087","0.0754565864035849","0.0747766658631072","0.0425266465132215","0.0131004823906036","0.0110941916422513","0.0112196329035041","0.00808404475350986"
"202","Edgar Garcia","0.0755227760204794","0.0781523406839894","0.109859448466181","0.121620968170392","0.129296537119077","0.0961163277491448","0.0994664654932821","0.10262811909156","0.0645920006559657","0.0571433977513672","0.0359713040334328","0.00824927692865972","0.00835189051180872","0.00801616904308583","0.00501297828157483"
"203","Edinson Volquez","0.0369442706395672","0.0530862904669034","0.078348496288953","0.0775701962576365","0.111573505054823","0.103383807942342","0.108120458531663","0.126232006781256","0.0943995140954952","0.0971645277431866","0.0515064051225007","0.0229229381227435","0.0144721814973836","0.0166854727048734","0.00758992875067329"
"204","Eduardo Jimenez","0.058954960439975","0.0668451349393063","0.129971142916846","0.112859358806928","0.123984668137726","0.0942492384270378","0.112028047605145","0.119082295894231","0.0585677877732025","0.071325108733383","0.0261420818739177","0.00668495850061937","0.00861812881907026","0.00771413084309333","0.00297295628952039"
"205","Edubray Ramos","0.0863373986481578","0.0840233855078646","0.121320841609347","0.106354984216547","0.126193074286584","0.0982107433148936","0.0982472213703249","0.10069237024816","0.0610397246412311","0.0565696018876674","0.032874344498761","0.00841387285763516","0.00774104826111954","0.00723551739662695","0.00474587125508076"
"206","Edwin Diaz","0.0762141120075828","0.0741869126786378","0.11274142848944","0.103757159571464","0.12604866672951","0.0996607893314717","0.104154924034377","0.106609685790724","0.0696617595469202","0.056713883882146","0.0384431979464871","0.0094048787112141","0.00826774737276989","0.00777316311921881","0.00636169078803724"
"207","Edwin Jackson","0.0734196791933822","0.0755705519746599","0.10514171486855","0.102463472161862","0.12713622105952","0.0981932002725175","0.102426978539079","0.107331692279094","0.0684964335357859","0.0650379010421763","0.0392710363833849","0.0105362670656441","0.00950100254167017","0.0090586043020824","0.00641524478059134"
"208","Ehire Adrianza","0.0704200035033085","0.0727554546930994","0.100730284756761","0.0962896087383126","0.123195035561346","0.101049624584765","0.102447256795581","0.109896004973103","0.0726510423384529","0.0695687492122772","0.0413342520414155","0.0123834483379314","0.00985098868021168","0.00970024364423952","0.00772800213919477"
"209","Elieser Hernandez","0.0838748420614035","0.0814174359711712","0.112394198172246","0.105297726755676","0.126380262420139","0.0980396537724736","0.0993807177148507","0.102240554567922","0.0646795477079537","0.0596498952735247","0.0357830664779467","0.00923827930173567","0.00822469677998794","0.00779757794303275","0.0056015450799373"
"210","Elvis Luciano","0.0813086658732132","0.0847414828800619","0.114517153821685","0.123275604634392","0.14264450304967","0.0921129104805363","0.0933841738530602","0.099403774379161","0.0585371411438529","0.0556614808988922","0.029048402601574","0.00667823917035214","0.00728100082634964","0.00757093540535137","0.00383453098184772"
"211","Emilio Pagan","0.0496525690090148","0.0567724574725874","0.0914272424233898","0.0831721580445259","0.118614022845709","0.105094315818202","0.124760499779578","0.133125448747368","0.0820822135528482","0.0644616700911531","0.0478770416077927","0.0150640917372536","0.0105088668699822","0.00932035068519007","0.00806705131540499"
"212","Emmanuel Clase","0.0533391732478622","0.0721042086708101","0.088167319006127","0.0917409983648464","0.127888422006106","0.106518352986409","0.107599098732169","0.120404810051465","0.0719180803316656","0.0776711763235111","0.0463809921071376","0.0115244429692467","0.0107021896952833","0.00857611439632423","0.00546462111103719"
"213","Enderson Franco","0.056496139125045","0.0660276517411673","0.105241211327058","0.0933587843890812","0.142798078188208","0.115737976329021","0.10877017536994","0.121643162980679","0.0638524612215659","0.0604104555517813","0.0345243964315906","0.0101965956420696","0.00884095191919458","0.00783512264599313","0.00426683713760492"
"214","Enyel De Los Santos","0.0673202782848935","0.072094523265326","0.101358865094258","0.0977726719222107","0.126926001772848","0.100952059813979","0.105797398644934","0.111520551812072","0.0711051688111835","0.0654910484955066","0.0415271932567698","0.0118770004379259","0.0100561514349488","0.00930443941309761","0.00689664754004628"
"215","Erasmo Ramirez","0.0669841386940161","0.0710414488758518","0.0990310211523367","0.0966083501573213","0.124448917661177","0.0991702928018029","0.103992612612279","0.111395681345616","0.0726762224648503","0.0704144302437125","0.04307746433238","0.0124408973031646","0.0105452718852512","0.0101305891723657","0.00804266129787382"
"216","Eric Skoglund","0.0731345707814688","0.0779369370211714","0.10733570367174","0.0989290208677055","0.126135731861071","0.101886173429801","0.103936416307068","0.111953833006063","0.0663281364488874","0.0656510215319807","0.0345827528253186","0.0099983378396879","0.00908218088398235","0.00840097636421526","0.00470820715983966"
"217","Eric Yardley","0.0573922975798684","0.0828052563846592","0.0899550390427071","0.0798150784445026","0.10655116775351","0.155491564597712","0.11175670105755","0.102360553906577","0.0712855865619762","0.0870125631934014","0.0315683062093103","0.0070322428071651","0.00742536426282943","0.0059694845770533","0.00357879362117859"
"218","Erick Fedde","0.0395034404307921","0.0540561328057513","0.105585136664209","0.0913132966216957","0.128072936011699","0.0964306404008075","0.108662453220811","0.143347727898573","0.070646388752591","0.0965803541810353","0.0317493032514665","0.00863970617597348","0.0127552824510183","0.00923430050403319","0.0034229006295428"
"219","Erik Swanson","0.0596007769976347","0.072974561141779","0.0966212815502553","0.0974936178009271","0.137312536703087","0.114740417649807","0.110148439765217","0.115189459403883","0.064459056176665","0.0627828663317207","0.0360744621736493","0.0101904148314947","0.0094535036613751","0.00835475268490214","0.00460385312760422"
"220","Evan Marshall","0.0514371478963353","0.0842340830507325","0.0847694374574087","0.101587085818472","0.127713675461951","0.129683543435904","0.119618936032912","0.118113870864705","0.0645393121094433","0.0653941723428035","0.0279027955162516","0.00506432252241889","0.00924561228356857","0.00765590497921973","0.00304010022787454"
"221","Evan Phillips","0.0827030389935147","0.090213494652503","0.102745844657952","0.114495892615227","0.148458654793016","0.0944625980439926","0.0944861516424364","0.095913035689629","0.0612320975586089","0.0588061109202544","0.0293065284747978","0.00750240975556767","0.00754485829633958","0.00784565030297101","0.00428363360318989"
"222","Felipe Vazquez","0.0246747620803538","0.0407899789242915","0.0590802039238274","0.0636951967337144","0.0889184640103118","0.0932555887505955","0.109299327195875","0.241943716688174","0.0837997029527442","0.086742497963194","0.0614610212215942","0.0126527064311973","0.0148490262876542","0.0123005613671347","0.00653724546933797"
"223","Felix Pena","0.0716940788925127","0.0950226026823488","0.128056851279382","0.0920287605432432","0.113017199173366","0.122648478026468","0.112084627423098","0.11223253506094","0.0552724100520518","0.0489565017617022","0.0289537509123643","0.00542976995054812","0.00596415739029343","0.0050940160182346","0.00354426083344725"
"224","Fernando Abad","0.0419815953049413","0.0557978103074037","0.076504640855976","0.0861643196507381","0.116833626425368","0.0961403236578037","0.113352739081656","0.130409982128867","0.0800513225307268","0.0944318773189226","0.0515472832159784","0.0159519077057224","0.0167090281472817","0.0170041666571017","0.00711937701151227"
"225","Fernando Rodney","0.0696499662338871","0.0938877516534327","0.11957908862541","0.129108804446998","0.14653385645561","0.0985788736041367","0.0894911288365561","0.0973993932773044","0.0543225778960249","0.0549596984479386","0.0248458324216299","0.00549032774899142","0.00646518670890299","0.00652527457599389","0.00316223906718435"
"226","Fernando Romero","0.0835205855806731","0.0863405284920069","0.107955466705283","0.116473059440136","0.135666745261363","0.0934184756597923","0.0964324204441647","0.0969645852089905","0.0629585073463456","0.059114611243018","0.0327154375336175","0.00779582875244358","0.0079277084467583","0.00792168927391977","0.00479435061148845"
"227","Fernando Salas","0.0748875610918347","0.0765608820338693","0.10381949301832","0.096533832252834","0.122503282283005","0.103988991466085","0.100644376642944","0.107572168153807","0.0711123916951456","0.0678730902805973","0.0382232434491278","0.0117881960505353","0.00891365070436207","0.00887759366316251","0.00670124721437075"
"228","Framber Valdez","0.0641574561199644","0.0739515523036858","0.103303567358568","0.146607008349743","0.131175818058141","0.0958660813431376","0.103748831365141","0.100634759136074","0.0604013088960275","0.0650917700151711","0.0291784558735437","0.00625480302820882","0.00824940965311749","0.00771405900613357","0.00366511949334237"
"229","Francisco Liriano","0.0579135194370101","0.110204981110289","0.102814464753161","0.116654026359433","0.129162549699731","0.101828806395531","0.105894239934685","0.106722020526073","0.0647624005658467","0.0500514263104573","0.0320449095482255","0.00486034647888874","0.00708458427128317","0.00663849583480481","0.00336322877458086"
"230","Freddy Peralta","0.0484407076905141","0.0938247062495801","0.0901095272339031","0.137731925774285","0.130606159340701","0.0932150192181534","0.102845183823652","0.110110811494982","0.0756752965660011","0.0490850762687268","0.0437487944427543","0.00538851846817495","0.00747377694598875","0.00794329446437128","0.00380120201821154"
"231","Gabe Speier","0.0663723541636743","0.0717953039936141","0.102370403648563","0.110584741494207","0.131883818380411","0.09527366254575","0.104282360143591","0.109618295533322","0.0702384067798584","0.0641519936596381","0.0385247036503073","0.00961352231642303","0.00986748720807339","0.00981758773524468","0.00560535874732294"
"232","Gabriel Ynoa","0.095902191129338","0.088642817069529","0.14828654782464","0.123715161246947","0.119436121354148","0.0989298335802928","0.0935632921475968","0.0949060540274238","0.0491705176121832","0.0472020764561964","0.0225323097582411","0.00545694801683494","0.00545883390424461","0.00431363054886231","0.00248366532352165"
"233","Genesis Cabrera","0.0471766141911917","0.0638223796429858","0.0986957538283536","0.0886584720709168","0.135860667796999","0.103142290173314","0.119231165372038","0.106759048442967","0.0775498406339258","0.0801265382050541","0.0358154996930087","0.0162045046302271","0.0103710291265216","0.0106523335936882","0.0059338625988084"
"234","Geoff Hartlieb","0.096865152663266","0.0891625956973321","0.120094769504682","0.109563793895325","0.125299729966568","0.0960728069625725","0.0954721493478118","0.0956362448754321","0.0593032537481986","0.0549594659512332","0.0316427667506211","0.00761397183850398","0.00707598956455518","0.00664031150015707","0.00459699773374144"
"235","Gerardo Reyes","0.0851839079930978","0.0807161724950168","0.1132041391391","0.127269752321125","0.127581390646305","0.0933280568711891","0.107838472699789","0.10217230877979","0.0597388212303069","0.0493980479272195","0.0309089603552335","0.00611636908009209","0.00613815019226505","0.00596264835275449","0.00444280191671599"
"236","Gerson Bautista","0.0721942622802315","0.0751493675887786","0.105110504542711","0.105655048714794","0.128586486003744","0.0973266744177103","0.102895591142316","0.107277897401969","0.0679232270933671","0.0644340789646343","0.0387833562002727","0.0100336484898592","0.0095358721842104","0.00909738788685116","0.00599659708855118"
"237","Gio Gonzalez","0.0431945159643827","0.0552067492714261","0.0790887265199215","0.0830032294263496","0.113599277504729","0.0968110401819742","0.110668990949536","0.125164614260737","0.0845475028703201","0.092711530194241","0.0521698742779673","0.0179594108468565","0.0181964111038737","0.0182773092673716","0.00940081736031363"
"238","Giovanny Gallegos","0.0343882294028081","0.0479027519346904","0.0786579627005129","0.0711829670754445","0.106139268753192","0.10096131211982","0.127312041278813","0.170654240171664","0.0842168723984823","0.0739619190995913","0.05966151886987","0.0142803300537875","0.0123825558072759","0.0103747994325521","0.0079232309014964"
"239","Glenn Sparkman","0.091278973080709","0.112234360385906","0.107456966739061","0.0901851628180295","0.128210467105572","0.140759908004559","0.0853759282421474","0.0915899099056933","0.0579058782104325","0.0545928170754648","0.0215732121348685","0.00621557457508059","0.00532389220918394","0.00460548278868274","0.00269146672460912"
"240","Grant Dayton","0.0855011530651052","0.0967103702299849","0.121236848435275","0.101176697986296","0.131367105590152","0.107057256332825","0.0976547344056064","0.0982797924207267","0.056145531453058","0.0506767795494861","0.0297652638873961","0.00742945452061421","0.00685389825291206","0.00615709982366615","0.00398801404689683"
"241","Greg Holland","0.0568209738863046","0.0654659956068113","0.100946235694558","0.111737171880246","0.142143216069738","0.0916634653056675","0.103283564322085","0.12382175341213","0.0730912734368094","0.0619810749119607","0.0360664950779028","0.00790881154952779","0.00972735556686141","0.0107825151212309","0.00456009815816559"
"242","Gregory Soto","0.0898457341985531","0.0850264451860328","0.110371359690283","0.132882674604109","0.138718901714395","0.0945826421489727","0.0915046802940743","0.0952781905571769","0.0543932341910184","0.0599480848254087","0.025209564041197","0.00595053026001349","0.0067442516499281","0.00639513048986464","0.00314857614897253"
"243","Griffin Canning","0.0853283472440337","0.0826234637811984","0.108124065336058","0.101794089950789","0.125950985767658","0.100400640494173","0.0985210173595252","0.101297013104335","0.0663473424402486","0.0625510465934775","0.0354197522050192","0.00977504873599754","0.00808101843854021","0.0078950793754006","0.00589108917354626"
"244","Hansel Robles","0.0236418478455448","0.0416774615429676","0.059639260478956","0.0704167020355793","0.0932086863802506","0.104906146347301","0.104973914913456","0.214554780324846","0.112175342003947","0.092567828247559","0.0514992198013848","0.00954893732913406","0.0104652046852006","0.00705657820539575","0.00366808985847627"
"245","Hanser Alberto","0.06141452119739","0.0677668127549531","0.094586515008963","0.0954850515326698","0.124238830481638","0.0982622720653645","0.104890306364635","0.112793483749411","0.0754813943996116","0.074875181356015","0.0448623543935396","0.0133196009006541","0.0116633494102546","0.0114498203217809","0.00891050606311971"
"246","Harrison Musgrave","0.0476566966677311","0.0627128581232714","0.0927536924760603","0.0983865853426591","0.136823295535326","0.0988394682317704","0.117119543273891","0.118936186434758","0.0750028385337345","0.0778170486386922","0.0338211895188182","0.0115929571063137","0.010712988621975","0.0125865359253604","0.00523811556963906"
"247","Heath Fillmyer","0.0884358135506737","0.0778132905604647","0.124329585081091","0.119955205859169","0.132704239611995","0.0908555855493134","0.0956275144639814","0.101026657307129","0.0573718191724216","0.0572947220827824","0.0291309752165233","0.00677609597492959","0.00753473332315195","0.00743041048425059","0.00371335176212341"
"248","Heath Hembree","0.0727772788019041","0.0824635122538052","0.10790209809619","0.113361046635063","0.136453708018869","0.109046077420918","0.105887724705042","0.104891372502944","0.0584447546788992","0.0531881736773379","0.030733265408175","0.00689048624189793","0.00737871840520006","0.00683816697591178","0.00374361617784114"
"249","Hector Neris","0.0448067803910506","0.0643821732143953","0.0790862604376257","0.0930647609425903","0.119483179190065","0.0951073976110378","0.148786808386501","0.124424322953144","0.0860411897962524","0.0606901829126766","0.0496297442610452","0.00826841808490662","0.00979877308440869","0.00866503175638436","0.00776497697791604"
"250","Hector Noesi","0.139801047866134","0.0672069390292305","0.12526502280893","0.0981109965316879","0.107634747069255","0.0980159712938942","0.102913377799495","0.100507164676668","0.0614841322822745","0.0484718054856462","0.0275995026568557","0.00768215805258858","0.00562154302719237","0.00539834358462802","0.00428724783551936"
