Name,Year,PlatoonScore
Richard Rodriguez,2018,0.14166843
Alec Asher,2018,0.20000094
Justin Haley,2018,-0.178955986
Robert Stephenson,2018,-1.827615106
Carl Edwards Jr.,2018,0.08575189
Taylor Guerrieri,2018,-0.015424828
Clay Holmes,2018,0.039004888
Corey Oswalt,2018,-0.289365729
John Gant,2018,0.118664632
Nick Goody,2018,-0.227530095
Sal Romano,2018,0.048114495
Robert Gsellman,2018,0.03504751
Jake Faria,2018,-0.031082821
Joey Krehbiel,2018,0.857419254
Kyle Barraclough,2018,0.048505983
Tyler Duffey,2018,-0.082188611
Chris Stratton,2018,-0.637527266
Dominic Leone,2018,-0.006128583
Roberto Osuna,2018,0.097044402
JT Chargois,2018,0.053523285
Austin Adams,2018,-0.394204921
Walker Lockett,2018,-0.238727088
Alec Mills,2018,0.288975049
Paul Sewald,2018,-0.069115888
Chris Flexen,2018,-0.679282507
Scott Oberg,2018,0.116778096
Tim Peterson,2018,-0.046541075
Ryan Dull,2018,0.042394369
Mike Hauschild,2018,0.203515439
Lance McCullers Jr.,2018,0.629343447
Miguel Almonte,2018,-0.185331544
Rob Whalen,2018,0.497897791
Ray Black,2018,0.009637726
Luke Bard,2018,-0.119227728
Frankie Montas,2018,0.170084535
Jake Thompson,2018,0.007330093
Tyler Glasnow,2018,-0.007464192
Jackson Stephens,2018,-0.115336941
Jose Valdez,2018,-0.368438825
J.B. Wendelken,2018,0.252266734
Dereck Rodriguez,2018,0.170921291
Thyago Vieira,2018,-0.150192326
Jose Leclerc,2018,0.218072088
Jorge Lopez,2018,0.07502199
Jose Ruiz,2018,-0.146164308
Rowan Wick,2018,-0.121832875
Dillon Maples,2018,-0.363839796
Luis Perdomo,2018,0.24436847
Keone Kela,2018,0.084164656
Edwin Diaz,2018,0.203865458
Ty Buttrey,2018,0.071105027
Wes Parsons,2018,-0.061874609
Emilio Pagan,2018,-0.026960783
Buck Farmer,2018,-0.022934868
Dylan Covey,2018,0.141008824
Bobby Wahl,2018,-0.36039608
Michael Lorenzen,2018,-0.000777254
Zack Godley,2018,-0.005450123
Nick Rumbelow,2018,-0.129789816
Taylor Williams,2018,-0.026894603
Ben Lively,2018,-0.030994861
Reyes Moronta,2018,0.164831195
Victor Caratini,2018,-0.293712864
Giovanny Gallegos,2018,-0.080095411
Scott Barlow,2018,0.039483938
Luis Santos,2018,-0.275285034
Yacksel Rios,2018,-0.116036595
Corey Knebel,2018,0.072284982
Victor Alcantara,2018,0.049681137
Lou Trivino,2018,0.088378139
Trevor Gott,2018,-0.116172361
Austin Voth,2018,-0.072820188
Johnny Field,2018,0.196455433
Silvino Bracho,2018,0.042251974
Jaime Schultz,2018,0.082142155
Yency Almonte,2018,-0.006480113
Kyle McGowin,2018,-0.318351397
Hunter Wood,2018,0.030817227
Luke Farrell,2018,-0.004080197
Jimmie Sherfy,2018,0.156501921
Tyler Danish,2018,-0.22705227
Drew Anderson,2018,-0.03449226
Jake Newberry,2018,-0.0893972
Jimmy Yacabonis,2018,-0.161504062
Braden Shipley,2018,0.141392171
Glenn Sparkman,2018,-0.061034288
Tyler Bashlor,2018,0.008485542
Brandon Dixon,2018,1.387707349
Aaron Slegers,2018,0.087129496
Alan Busenitz,2018,-0.260702543
Kevin McCarthy,2018,0.013305372
Shane Carle,2018,0.100460712
Keynan Middleton,2018,0.019567754
Jacob Rhame,2018,-0.147428532
Zac Reininger,2018,-0.178163704
Adam Cimber,2018,0.012016336
Austin Pruitt,2018,0.011182831
Mike Mayers,2018,-0.048059958
Ricardo Rodriguez,2018,-0.131991563
Antonio Senzatela,2018,-0.094400672
Kohl Stewart,2018,0.215693772
Mark Leiter,2018,-0.160105579
Chad Green,2018,0.08593715
Nick Wittgren,2018,0.099339936
Willians Astudillo,2018,-1.181673764
Yefry Ramirez,2018,0.184656029
Miguel Castro,2018,0.003361208
Jimmy Cordero,2018,-0.051136516
Brad Keller,2018,0.136704674
Joe Jimenez,2018,0.062666504
Zack Littell,2018,-0.16465684
Adam Plutko,2018,-0.427943146
Wander Suero,2018,0.015046045
Victor Arano,2018,0.042911308
Ryne Stanek,2018,0.140072963
Keury Mella,2018,-0.498030607
Odrisamer Despaigne,2018,-0.032545864
Edubray Ramos,2018,0.105497657
Daniel Poncedeleon,2018,0.106072439
John Curtiss,2018,-0.246460782
David Hess,2018,-0.061868025
Justin Shafer,2018,-0.019633844
Brandon Woodruff,2018,0.134510953
Justin Anderson,2018,0.03515171
Spencer Turnbull,2018,0.987897479
Brett Graves,2018,-0.10521189
J.D. Davis,2018,-0.675828508
Alex Blandino,2018,0.174225365
Austen Williams,2018,-0.193884129
Alex McRae,2018,-0.093525129
Eduardo Paredes,2018,-0.196020493
Yonny Chirinos,2018,0.077478997
Chih-Wei Hu,2018,0.154648483
James Norwood,2018,-0.007050419
Trevor Oaks,2018,-0.207356929
Dan Altavilla,2018,0.081444765
Nick Gardewine,2018,-0.127845325
Jonathan Holder,2018,0.12550028
Dean Deetz,2018,-0.164572116
Brock Stewart,2018,-0.151405351
Artie Lewicki,2018,-0.066234369
Joshua James,2018,0.168854883
Aaron Wilkerson,2018,-0.560059749
Luke Weaver,2018,-0.302247649
Touki Toussaint,2018,-0.292107485
Elieser Hernandez,2018,-0.041303287
Jake Jewell,2018,-0.154321196
Daniel Mengden,2018,0.174736778
Trevor Hildenberger,2018,-0.037634319
Jefry Rodriguez,2018,0.162620605
Ariel Jurado,2018,-0.15095172
Raisel Iglesias,2018,0.079146906
Domingo German,2018,0.054909315
Yoan Lopez,2018,0.033236143
Austin Brice,2018,-0.105436369
Merandy Gonzalez,2018,-0.127367844
Edgar Santana,2018,0.069077257
David Paulino,2018,0.049359156
Jeff Hoffman,2018,-0.205985067
Heath Fillmyer,2018,0.173541788
Chad Sobotka,2018,0.181861682
Diego Castillo,2018,0.126086322
Ryan Burr,2018,-0.289715659
Tanner Rainey,2018,-0.671292489
Cody Carroll,2018,-0.229375853
Koda Glover,2018,0.088665759
Pedro Araujo,2018,-0.159468359
Evan Phillips,2018,-0.24412568
Sandy Baez,2018,-0.017402357
Drew Smith,2018,-0.061194496
Trey Wingenter,2018,0.048745618
Dennis Santana,2018,-0.240647526
Ian Happ,2018,0.202939697
Scott Kingery,2018,-0.620531278
Tanner Anderson,2018,-0.167684268
Phil Maton,2018,-0.024727682
Ryan Meisinger,2018,-0.030908348
Ben Taylor,2018,-0.149747624
Chance Adams,2018,-0.342525956
Tyler Kinley,2018,-0.085142457
Carson Fulmer,2018,-1.641253868
Eric Hanhold,2018,-0.224823463
Enyel De Los Santos,2018,0.074865187
Kenta Maeda,2018,0.001772107
Freddy Peralta,2018,0.609350432
Seunghwan Oh,2018,0.085490904
Drew Steckenrider,2018,0.033847849
Miguel Diaz,2018,0.023388868
Chris Rowley,2018,-0.626839335
Ben Meyer,2018,-0.316833657
Dakota Hudson,2018,0.068316754
Seranthony Dominguez,2018,0.158061044
Gerson Bautista,2018,-0.535965609
Ian Hamilton,2018,0.031888553
Jesus Reyes,2018,-0.08151276
Matthew Festa,2018,-0.185672866
Hector Velazquez,2018,0.006131819
Corbin Burnes,2018,0.111793792
Walker Buehler,2018,-1.202627602
Shane Bieber,2018,-0.429932005
Jordan Hicks,2018,0.059831301
Kyle Wright,2018,-0.125085238
Jonathan Loaisiga,2018,-0.302948256
Yoshihisa Hirano,2018,0.094577839
Kazuhisa Makita,2018,-0.049547202
Bryse Wilson,2018,-0.482333899
Xavier Cedeno,2018,0.08152776
Oliver Perez,2018,0.244116965
Sean Doolittle,2018,0.384504487
Matt Moore,2018,-0.074720279
Jorge De La Rosa,2018,0.001553028
Brett Cecil,2018,-0.144752499
Ross Detwiler,2018,-0.212048916
Luis Avilan,2018,0.015936743
Tony Watson,2018,0.100219279
Tim Collins,2018,-0.101369266
Francisco Liriano,2018,-0.241218084
T.J. McFarland,2018,0.08708316
Zack Britton,2018,0.063299618
Zach Duke,2018,0.011055468
Enny Romero,2018,-0.383248386
Hector Santiago,2018,-0.024237609
Brian Duensing,2018,-0.09940123
Derek Holland,2018,0.131650068
Edward Paredes,2018,-0.044598551
Justin Wilson,2018,0.011598504
Mike Montgomery,2018,-0.013009673
Jake Diekman,2018,-0.039406312
Brandon Mann,2018,-0.127749093
Wade LeBlanc,2018,-0.055413049
Jose Alvarez,2018,0.079119601
Boone Logan,2018,-0.376693159
Blaine Hardy,2018,0.108475553
Marc Rzepczynski,2018,-0.219266431
Andrew Miller,2018,-0.016382948
Sam Freeman,2018,-0.004588556
Martin Perez,2018,0.093097932
Pat Venditte,2018,1.025487498
Jonny Venters,2018,0.187125629
Jake McGee,2018,-0.142635871
Tommy Milone,2018,-0.396175039
Richard Bleier,2018,0.034302751
Jerry Blevins,2018,-0.027405032
Will Smith,2018,0.171003504
Dan Jennings,2018,-0.003959689
Jaime Garcia,2018,0.156105295
Tony Sipp,2018,0.101567978
Jeff Beliveau,2018,-0.422657598
Brad Hand,2018,0.051056553
Buddy Baumann,2018,-0.532594424
Zac Rosscup,2018,-0.022083409
Ryan Buchter,2018,0.122561137
Vidal Nuno,2018,0.122861618
Mike Zagurski,2018,-1.635598059
Chris Rusin,2018,-0.04404866
Mike Dunn,2018,-0.227505267
Ian Krol,2018,0.193332551
Aroldis Chapman,2018,0.177792977
Josh Smoker,2018,-0.388277053
Chad Bell,2018,-0.335624674
Aaron Loup,2018,-0.063990651
Robbie Erlin,2018,0.149535541
Dean Kiekhefer,2018,-1.831794558
Scott Alexander,2018,0.061590262
Adam Liberatore,2018,-0.084754672
Adam Kolarek,2018,0.044871851
Chasen Shreve,2018,-0.110964773
Tyler Lyons,2018,-0.274138171
Drew Pomeranz,2018,-0.086240187
Jesse Biddle,2018,0.020839927
Matt Grace,2018,0.061645641
Sammy Solis,2018,-0.19631236
Josh Osich,2018,-0.313863274
Brian Flynn,2018,-0.070290693
Felipe Vazquez,2018,0.099491312
Ryan Sherriff,2018,-0.148549902
Tony Cingrani,2018,0.008832478
Adam Morgan,2018,-0.008098122
Roenis Elias,2018,0.036197257
Ryan Carpenter,2018,-0.122142506
Sean Gilmartin,2018,0.023453344
Alex Claudio,2018,-0.082937916
Andrew Chafin,2018,0.022538713
Robby Scott,2018,-0.3297739
Reymin Guduan,2018,0.283923604
Eduardo Rodriguez,2018,0.186277766
Adalberto Mejia,2018,0.485867402
Daniel Coulombe,2018,-0.131963938
James Pazos,2018,-0.010157414
Hoby Milner,2018,-0.274590754
Taylor Rogers,2018,0.148710955
Daniel Norris,2018,-0.007799197
Steven Okert,2018,0.262828307
Max Fried,2018,-0.081454617
Daniel Stumpf,2018,-0.065404676
Alex Wood,2018,0.214393859
Matt Strahm,2018,0.094895381
Chris O'Grady,2018,-0.140943459
Brent Suter,2018,-0.04400976
Josh Hader,2018,0.193835208
Brian Johnson,2018,-0.010131986
Wandy Peralta,2018,-0.095413244
Williams Jerez,2018,-0.11611673
Caleb Frare,2018,0.074590594
Ty Blach,2018,0.012439838
Amir Garrett,2018,-0.02683644
Yohander Mendez,2018,0.174743905
Adam Conley,2018,0.065511183
Randy Rosario,2018,-0.004631831
Anthony Banda,2018,0.214454599
Jose Fernandez,2018,-0.09515531
Tyler Olson,2018,0.008980834
Julio Urias,2018,0.632279368
Tyler Webb,2018,-0.072997583
Kyle Crockett,2018,-0.150999677
Tim Mayza,2018,0.033505013
Rob Zastryzny,2018,-0.132993853
Luiz Gohara,2018,0.010519549
Cody Reed,2018,0.14090396
Steven Brault,2018,-0.047232733
Donnie Hart,2018,-0.244618442
Stephen Gonsalves,2018,0.481347727
Paul Fry,2018,0.03065351
Stephen Tarpley,2018,0.171074959
D.J. Snelten,2018,-0.435140625
Eric Skoglund,2018,0.09224673
Jace Fry,2018,0.145249171
Aaron Bummer,2018,-0.013662206
Sam Howard,2018,-0.449589888
John Means,2018,-0.317489816
Gabriel Moya,2018,-0.026791865
Brad Wieck,2018,0.343172705
Ryan Yarbrough,2018,-0.003745563
Harrison Musgrave,2018,-0.038015743
Austin Gomber,2018,-0.152894853
Zac Curtis,2018,-0.029773758
Kyle McGrath,2018,-0.142524637
Tim Hill,2018,0.024367701
Eric Stout,2018,-0.691407492
Sean Newcomb,2018,0.196157324
Austin Davis,2018,-0.112826794
Jerry Vasto,2018,-0.132199683
Jose Castillo,2018,0.162877543
Jalen Beeks,2018,-0.055475204
Ranger Suarez,2018,0.198393604
Thomas Pannone,2018,-0.002927405
Justus Sheffield,2018,-0.338437318
Framber Valdez,2018,0.14188538
Tanner Scott,2018,-0.039708915
Jeffrey Springs,2018,-0.069400357
Jose Alvarado,2018,0.145677866
Daniel Zamora,2018,0.013899217
Nestor Cortes,2018,-0.511774449
Bobby Poyner,2018,-0.043682188
Matt Hall,2018,-0.37792055
P.J. Conlon,2018,-0.078261494
Jarlin Garcia,2018,-0.130268026
A.J. Minter,2018,0.056735082
Kolby Allard,2018,-0.627123063
Dillon Peters,2018,-0.349043181
Caleb Ferguson,2018,0.043978074
Andrew Vasquez,2018,-0.157781339
Adam McCreery,2018,-0.424951401
Cionel Perez,2018,0.020647812
C.D. Pelham,2018,-0.186623539
Pat Venditte,2019,1.350956768
Jesus Sucre,2019,0.994528882
Jacob Stallings,2019,0.994528882
Matt Ramsey,2019,0.994528882
Sean Rodriguez,2019,0.833905373
Caleb Joseph,2019,0.833905373
Jorge Alcala,2019,0.745540937
Dellin Betances,2019,0.669074585
Joe Musgrove,2019,0.669074585
Kevin Plawecki,2019,0.669074585
Dario Agrazal,2019,0.669074585
CC Sabathia,2019,0.653170934
Clayton Kershaw,2019,0.653170934
Kyle Farmer,2019,0.625273927
Joe Palumbo,2019,0.621405516
Gio Gonzalez,2019,0.557789453
Luke Maile,2019,0.507279562
Tommy Hunter,2019,0.458714402
J.A. Happ,2019,0.446829716
Jose Peraza,2019,0.436580809
James Karinchak,2019,0.430890854
Trent Thornton,2019,0.424709915
Jon Gray,2019,0.417269419
Adonis Rosa,2019,0.404720305
Max Fried,2019,0.392464473
Russell Martin,2019,0.388248233
Patrick Sandoval,2019,0.376994315
Kyle Wright,2019,0.374760666
Art Warren,2019,0.363986958
Tom Murphy,2019,0.363311356
Pedro Payano,2019,0.347890891
Brent Suter,2019,0.330743687
Domingo German,2019,0.310100195
Bryan Abreu,2019,0.308577967
Alex Young,2019,0.301774768
Chris Bassitt,2019,0.297582889
Anthony Kay,2019,0.288342612
Jesus Luzardo,2019,0.274532531
Fernando Abad,2019,0.267537726
Cal Quantrill,2019,0.251476782
Michael King,2019,0.241343976
Donnie Hart,2019,0.238477943
Cody Reed,2019,0.236281439
Tyler Rogers,2019,0.228099225
Edinson Volquez,2019,0.22582461
Ryan Pressly,2019,0.219040371
Brandon Workman,2019,0.218456582
Matt Carasiti,2019,0.217608946
Will Harris,2019,0.210406712
Brady Lail,2019,0.209966914
Tony Gonsolin,2019,0.209836905
Dakota Hudson,2019,0.205062039
Felipe Vazquez,2019,0.204610313
Drew Pomeranz,2019,0.201831519
Josh Hader,2019,0.199568221
Aroldis Chapman,2019,0.198630158
Roberto Osuna,2019,0.198357667
Trevor Richards,2019,0.193836341
Darren O'Day,2019,0.191987478
Austin Voth,2019,0.189450992
Kirby Yates,2019,0.189422464
Cole Sulser,2019,0.183471029
J.B. Wendelken,2019,0.181107761
Aaron Bummer,2019,0.180782028
Giovanny Gallegos,2019,0.18074899
Adrian Houser,2019,0.176036276
Oliver Drake,2019,0.170478642
Zack Britton,2019,0.168195813
Pedro Baez,2019,0.166878991
Tyler Clippard,2019,0.166237994
Adbert Alzolay,2019,0.165021786
Anthony Bass,2019,0.164492229
Seth Lugo,2019,0.164336424
Brendan McKay,2019,0.162989607
Tyler Webb,2019,0.158792186
JB Shuck,2019,0.156949823
Kevin Ginkel,2019,0.156454633
Rafael Montero,2019,0.153733367
Pablo Sandoval,2019,0.153447616
James Pazos,2019,0.15311576
Jose Urquidy,2019,0.152922269
Jordan Hicks,2019,0.150819391
Adam Morgan,2019,0.147928346
Ken Giles,2019,0.147616615
Kenta Maeda,2019,0.146990108
Emilio Pagan,2019,0.146936937
John Means,2019,0.14594008
Julio Urias,2019,0.145596695
Liam Hendriks,2019,0.145080665
Conner Menez,2019,0.145012291
Yusmeiro Petit,2019,0.143683944
Luke Farrell,2019,0.143104317
Trevor May,2019,0.137959117
Stefan Crichton,2019,0.137704926
Jandel Gustave,2019,0.136728906
Will Smith,2019,0.135423007
Adam Kolarek,2019,0.134488312
Taylor Rogers,2019,0.134123542
Ryan Yarbrough,2019,0.133446168
Rowan Wick,2019,0.132700475
Tyler Duffey,2019,0.132430613
Hansel Robles,2019,0.130600468
Joe Smith,2019,0.129176427
Chris Ellis,2019,0.128140123
Matt Strahm,2019,0.121466613
Jose De Leon,2019,0.12144015
Zac Grotz,2019,0.121104087
Scott Oberg,2019,0.120999868
Alex Colome,2019,0.120269159
Daniel Ponce de Leon,2019,0.120215457
Jason Adam,2019,0.118771782
Joakim Soria,2019,0.117956251
Chi Chi Gonzalez,2019,0.117833776
Trevor Gott,2019,0.1176683
Trey Wingenter,2019,0.116640575
Sam Tuivailala,2019,0.116483635
Aaron Brooks,2019,0.115229139
Jarlin Garcia,2019,0.113373011
Cam Bedrosian,2019,0.110306309
Hector Neris,2019,0.109055833
Tim Hill,2019,0.108999461
Brandon Kintzler,2019,0.106452458
Collin McHugh,2019,0.105867142
Joe Mantiply,2019,0.104204454
Shane Greene,2019,0.103727761
Carlos Martinez,2019,0.102844285
Kenley Jansen,2019,0.102130615
Keone Kela,2019,0.10123767
Jimmy Cordero,2019,0.100439844
Rogelio Armenteros,2019,0.097382698
Jerry Blevins,2019,0.095937211
John Brebbia,2019,0.0957238
Chris Martin,2019,0.095300334
Josh Taylor,2019,0.095119165
Robert Stephenson,2019,0.092935555
Dan Altavilla,2019,0.092890494
Matt Bowman,2019,0.091763448
Sergio Romo,2019,0.090917383
Andres Munoz,2019,0.090720769
Brad Peacock,2019,0.090073067
Daniel Hudson,2019,0.089980968
Tommy Kahnle,2019,0.088069869
Kevin Gausman,2019,0.086787003
Sam Dyson,2019,0.08635218
Emmanuel Clase,2019,0.086247168
Keynan Middleton,2019,0.085709019
Erick Fedde,2019,0.085391752
Adam Ottavino,2019,0.085317031
Yimi Garcia,2019,0.085270214
Junior Guerra,2019,0.08348606
Reyes Moronta,2019,0.083136751
Tony Sipp,2019,0.082945404
Michael Lorenzen,2019,0.082344441
Asher Wojciechowski,2019,0.082170734
Enderson Franco,2019,0.081459249
Colin Poche,2019,0.07967486
Jake Petricka,2019,0.079477109
Marcus Walden,2019,0.078560541
Nick Anderson,2019,0.077806368
Brandon Brennan,2019,0.075916229
Victor Arano,2019,0.073649471
Diego Castillo,2019,0.072017531
Sean Newcomb,2019,0.069935125
Ben Zobrist,2019,0.06974769
Mike Morin,2019,0.069665028
John Gant,2019,0.069610251
Genesis Cabrera,2019,0.069141482
Brad Hand,2019,0.068408216
Jacob Webb,2019,0.067197377
Oliver Perez,2019,0.06686257
Ian Kennedy,2019,0.066560791
Dylan Floro,2019,0.065907137
Kyle Ryan,2019,0.065760828
Ronald Bolanos,2019,0.065189139
Ariel Jurado,2019,0.064892885
Ross Stripling,2019,0.063664746
Nick Wittgren,2019,0.063661915
Michael Feliz,2019,0.063660311
A.J. Puk,2019,0.062949437
Erik Swanson,2019,0.06290772
Harrison Musgrave,2019,0.062613219
Wander Suero,2019,0.061986213
Andrew Kittredge,2019,0.061960516
Randy Dobnak,2019,0.06104767
Evan Marshall,2019,0.059408268
Craig Stammen,2019,0.059355242
Josh Lucas,2019,0.058425983
Casey Sadler,2019,0.058319544
Steve Cishek,2019,0.057464964
Hunter Harvey,2019,0.05647317
Sam Selman,2019,0.056424348
Taylor Guilbeau,2019,0.056228647
Greg Holland,2019,0.056146361
Josh Osich,2019,0.055048712
Joel Kuhnel,2019,0.053828045
Matt Barnes,2019,0.051241015
Jonathan Loaisiga,2019,0.051234479
Connor Sadzeck,2019,0.050707461
Mark Melancon,2019,0.050678488
Justin Wilson,2019,0.050379286
Ian Gibaut,2019,0.049152481
Nick Martini,2019,0.048681642
Chad Green,2019,0.047761754
Nick Goody,2019,0.045914401
Freddy Peralta,2019,0.045214918
Sam Coonrod,2019,0.045197962
Andrew Cashner,2019,0.045138399
Adam Cimber,2019,0.044473831
Wei-Chung Wang,2019,0.043698068
Brusdar Graterol,2019,0.04352322
Luis Perdomo,2019,0.042685329
Ty Buttrey,2019,0.04258802
Jose Rodriguez,2019,0.042358005
Zach Eflin,2019,0.042346709
Zack Littell,2019,0.041060269
David Hale,2019,0.040439078
Austin Brice,2019,0.040327007
Thomas Pannone,2019,0.039976313
T.J. Zeuch,2019,0.039147873
Yoan Lopez,2019,0.038863638
Manny Banuelos,2019,0.037872455
Noe Ramirez,2019,0.036672164
Ryne Harper,2019,0.03649778
Locke St. John,2019,0.036399221
Luke Bard,2019,0.036395907
Tyler Chatwood,2019,0.035955323
Andrew Chafin,2019,0.035636468
David McKay,2019,0.032986297
Brett Martin,2019,0.032172741
Tommy Milone,2019,0.032107816
Francisco Liriano,2019,0.031167786
Ranger Suarez,2019,0.031007169
Eric Yardley,2019,0.030678649
Paul Sewald,2019,0.030381573
Felix Pena,2019,0.02943699
Jake Diekman,2019,0.02928913
Javy Guerra,2019,0.029060164
Dustin May,2019,0.028599585
Hector Rondon,2019,0.028501731
Zack Godley,2019,0.02824241
Yonny Chirinos,2019,0.028237115
Miguel Castro,2019,0.026163163
Josh Tomlin,2019,0.025676642
Sam Gaviglio,2019,0.025358335
Ryan Helsley,2019,0.025235217
Taylor Clarke,2019,0.02394654
Carl Edwards Jr.,2019,0.023679457
Amir Garrett,2019,0.02310264
Luis Avilan,2019,0.022870777
Drew Steckenrider,2019,0.022552087
Jairo Diaz,2019,0.02246017
Darwinzon Hernandez,2019,0.022460166
Lucas Sims,2019,0.022359035
Brandon Dixon,2019,0.022241742
Austin Pruitt,2019,0.022094946
Archie Bradley,2019,0.021731564
Matt Albers,2019,0.021314823
Eduardo Jimenez,2019,0.021289245
Richard Bleier,2019,0.021111643
Shane Bieber,2019,0.021022843
Josh James,2019,0.020300356
Ryan Burr,2019,0.020190303
Joe Kelly,2019,0.020098814
Mike Dunn,2019,0.019854783
Hunter Wood,2019,0.01941185
Yoshihisa Hirano,2019,0.019257052
Pedro Strop,2019,0.018896747
Jared Hughes,2019,0.018300297
Luke Jackson,2019,0.017937493
Nick Ramirez,2019,0.017552634
Nick Vincent,2019,0.017355137
Ben Heller,2019,0.017088297
Alec Mills,2019,0.0169428
Raisel Iglesias,2019,0.016259326
Michel Baez,2019,0.015510269
Jared Walsh,2019,0.015478709
Randy Rosario,2019,0.015447535
Jose Alvarez,2019,0.015336973
Mychal Givens,2019,0.012994775
Alex Claudio,2019,0.012948841
Blake Parker,2019,1.29E-02
Roenis Elias,2019,0.012237744
Chaz Roe,2019,0.012160847
JD Hammer,2019,0.012011622
Ryan Weber,2019,0.011371838
Buck Farmer,2019,0.011362628
Blaine Hardy,2019,0.010520685
Jose Alvarado,2019,0.009682589
Cory Gearrin,2019,0.009662552
Taylor Cole,2019,0.008650698
Tyler Alexander,2019,0.008515631
Jay Jackson,2019,0.008515142
Derek Holland,2019,0.008336425
Shaun Anderson,2019,0.008186249
Jace Fry,2019,0.007074636
Jeremy Walker,2019,0.006232036
Ryan Tepera,2019,0.006227362
Junior Fernandez,2019,0.005637755
Brad Boxberger,2019,0.005393312
Reggie McClain,2019,0.005030085
Jalen Beeks,2019,0.004967789
Sean Doolittle,2019,0.004737177
Framber Valdez,2019,0.004160178
Aaron Loup,2019,0.003550972
Andrew Miller,2019,0.002848787
Matt Andriese,2019,0.002181814
Tim Mayza,2019,0.001739248
Kyle Keller,2019,0.00154478
Kevin McCarthy,2019,0.001515438
Ryan Brasier,2019,0.001218952
Caleb Ferguson,2019,0.001211989
Jeff Brigham,2019,0.001172838
Wade LeBlanc,2019,-6.36296E-06
Andrew Suarez,2019,-0.000717732
Drew Anderson,2019,-0.001006685
Luis Cessa,2019,-0.001094403
Brad Wieck,2019,-0.001121281
Jose Leclerc,2019,-0.002049176
Scott Barlow,2019,-0.002229985
Jeremy Jeffress,2019,-0.003150937
Tyler Kinley,2019,-0.003795705
Tanner Rainey,2019,-0.004179439
Jacob Waguespack,2019,-0.00429806
Chandler Shepherd,2019,-0.005089115
Tony Watson,2019,-0.00555005
Matt Magill,2019,-0.006021355
Dillon Tate,2019,-0.006512626
Jonathan Holder,2019,-0.007524374
Jon Duplantier,2019,-0.009096117
David Phelps,2019,-0.009275273
Dillon Maples,2019,-0.009343175
Cody Stashak,2019,-0.010307783
Carlos Estevez,2019,-0.010560742
Wilmer Font,2019,-0.011227697
Richard Rodriguez,2019,-0.012346568
Bryan Shaw,2019,-0.01322376
DJ Johnson,2019,-0.013787188
Nick Burdi,2019,-0.014064149
Heath Hembree,2019,-0.015035291
Gerardo Reyes,2019,-0.016786792
Ryan Buchter,2019,-0.017944652
David Robertson,2019,-0.018000199
Robert Gsellman,2019,-0.018057398
Derek Law,2019,-0.019055012
Kohl Stewart,2019,-0.021001533
Travis Bergen,2019,-0.024189485
Jefry Rodriguez,2019,-0.024423285
Kyle Gibson,2019,-0.024940092
Jacob Barnes,2019,-0.025051269
Chris Devenski,2019,-0.026363545
Seranthony Dominguez,2019,-0.026638929
Charlie Culberson,2019,-0.027164257
Hector Noesi,2019,-0.028537269
Peter Fairbanks,2019,-0.029110357
Gabriel Ynoa,2019,-0.030194778
Touki Toussaint,2019,-0.031348919
Lou Trivino,2019,-0.032245569
Anthony Swarzak,2019,-0.033336559
Fernando Rodney,2019,-0.033952468
Danny Hultzen,2019,-0.034965045
Jonathan Hernandez,2019,-0.035296322
Brad Brach,2019,-0.035579471
Clay Holmes,2019,-0.035901978
Carson Fulmer,2019,-0.03633955
Tyler Olson,2019,-0.036377563
Joe Jimenez,2019,-0.0364258
Chad Bettis,2019,-0.036589106
JC Ramirez,2019,-0.036846711
Blake Treinen,2019,-0.03707279
Chase Anderson,2019,-0.037415658
Chris Flexen,2019,-0.03878446
Kelvin Herrera,2019,-0.03941863
JT Chargois,2019,-0.040047746
Justin Anderson,2019,-0.041257458
Phil Maton,2019,-0.041862948
Edwin Diaz,2019,-0.042418954
Brian Flynn,2019,-0.043156017
Jesse Chavez,2019,-0.043462948
Dan Winkler,2019,-0.044206113
Luis Garcia,2019,-0.044252301
Nathan Eovaldi,2019,-0.044413896
Colten Brewer,2019,-0.044902268
Juan Nicasio,2019,-0.045191899
Jacob Rhame,2019,-0.04519293
Robbie Erlin,2019,-0.045439733
Jorge Lopez,2019,-0.045464583
Kyle Crick,2019,-0.045824718
Dominic Leone,2019,-0.045881489
Enyel De Los Santos,2019,-0.046738386
Hector Velazquez,2019,-0.048189989
Dereck Rodriguez,2019,-0.048975729
Joel Payamps,2019,-0.05018029
Paul Fry,2019,-0.050726715
A.J. Cole,2019,-0.050771385
Josh A. Smith,2019,-0.05104898
Daniel Stumpf,2019,-0.052500464
Jose Cisnero,2019,-0.054483196
Shawn Armstrong,2019,-0.055274579
Lewis Thorpe,2019,-0.055615344
Cody Anderson,2019,-0.056008583
Tim Collins,2019,-0.056083559
Wandy Peralta,2019,-0.056474959
Brian Moran,2019,-0.056910376
Tanner Scott,2019,-0.057838695
Ryne Stanek,2019,-0.058866034
Travis Lakins,2019,-0.058936324
John Curtiss,2019,-0.059339877
Jake McGee,2019,-0.060663501
Grant Dayton,2019,-0.061099439
Scott Alexander,2019,-0.061704203
Nate Jones,2019,-0.061836579
Adalberto Mejia,2019,-0.06192485
Chris Stratton,2019,-0.062057047
T.J. McFarland,2019,-0.062904168
Victor Alcantara,2019,-0.063469716
A.J. Minter,2019,-0.065544656
Gabe Speier,2019,-0.06623136
